gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSAPLG00000027650	48.18963060295	3.13025073870232	1.57480816166613	3.19397619369338e-05	0.00287920143460438
ENSAPLG00000027911	91.1896361447257	0.658868216210941	0.307254006416238	0.000163923803519439	0.0102560911224811
ENSAPLG00000028063	43.1648346775868	1.0092079513186	0.522316985517797	7.5935739237881e-05	0.00578039721687469
ENSAPLG00000028203	20.3996376504368	-2.26393145733505	0.986150996198954	4.11720361675195e-05	0.00354804553187014
ENSAPLG00000028532	23.1631324279138	2.49309469673968	0.562208373790011	5.61835605440067e-07	8.84858789165494e-05
ENSAPLG00000028638	17.8907632182723	-0.676403317713958	0.637015455879449	0.000945377509511591	0.0401039090877022
ENSAPLG00000028652	607.925471703043	2.13541462564967	0.280122515005108	8.81913295869286e-15	7.10822116470644e-12
ENSAPLG00000028701	12.5406686215188	1.899218466533	1.03831565692653	9.63385861900001e-05	0.00702144312752863
ENSAPLG00000029084	172.144604436184	3.48786232338426	0.466096455093981	8.44643103775804e-15	7.10822116470644e-12
ENSAPLG00000029333	476.776232666769	-0.774827463558844	0.382476775306189	0.000108632567398808	0.00764160834160983
ENSAPLG00000029440	26.8525430640755	-1.43554180452901	0.568948216780621	1.77298331883417e-05	0.00178628069372543
ENSAPLG00000029676	46.1908660342475	0.7354908432125	0.336581502211912	9.52763799582561e-05	0.00698116020421404
ENSAPLG00000029702	24.3347286349258	-0.766093975716734	0.670967798633094	0.000671012149412473	0.0311721752733851
ENSAPLG00000029718	161.354489962653	2.33669880677294	0.348903271663392	6.74236802519026e-12	2.30959816702892e-09
ENSAPLG00000029767	160.204780099149	-0.79568923622374	0.589204804207758	0.00040541541504631	0.021121680672869
ENSAPLG00000029863	240.272286888094	0.75868281382512	0.569892290135894	0.000456047604724599	0.0228892464466537
ENSAPLG00000029868	60.0721077767963	1.37234033403158	0.296366471581315	7.23301284370327e-09	1.50161730279428e-06
